10001590	82398	1.0
10001590	132282052	1.0
10001590	10608	1.0
10001590	25202509	1.0
10001590	23636677	1.0
10001590	20054871	1.0
10001590	137553777	1.0
10001590	129626759	1.0
10001590	91673	1.0
10001590	65554	1.0
100018	7123	1.0
100018	524254	1.0
100018	10932814	1.0
100018	10832	1.0
100018	126456490	1.0
100018	191	1.0
100018	21676260	1.0
100018	57339277	1.0
100018	71581199	1.0
100018	10726	1.0
10001844	16653	1.0
10001844	9870815	1.0
10001844	86289412	1.0
10001844	94312	1.0
10001844	65478	1.0
10001844	519519	1.0
10001844	193962	1.0
10001844	5315472	1.0
10001844	70918	1.0
10001844	25244103	1.0
10004345	14726612	1.0
10004345	92913	1.0
10004345	5270765	1.0
10004345	440022	1.0
10004345	25243940	1.0
10004345	146017406	1.0
10004345	185465	1.0
10004345	439293	1.0
10004345	129626736	1.0
10004345	126456439	1.0
10007	127547	1.0
10007	44257375	1.0
10007	440813	1.0
10007	71627167	1.0
10007	24884255	1.0
10007	11391975	1.0
10007	53355579	1.0
10007	644077	1.0
10007	135411330	1.0
10007	45266532	1.0
10007022	66786	1.0
10007022	28284259	1.0
10007022	76332273	1.0
10007022	72720442	1.0
10007022	442868	1.0
10007022	70679040	1.0
10007022	162422375	1.0
10007022	9546753	1.0
10007022	11988273	1.0
10007022	11471352	1.0
10008761	21120291	1.0
10008761	2724159	1.0
10008761	122362136	1.0
10008761	21680724	1.0
10008761	129615	1.0
10008761	45266798	1.0
10008761	25243997	1.0
10008761	53248694	1.0
10008761	7968	1.0
10008761	443486	1.0
100094	44569353	1.0
100094	44229190	1.0
100094	17748672	1.0
100094	90658305	1.0
100094	25021269	1.0
100094	9465	1.0
100094	91846296	1.0
100094	86289248	1.0
100094	120760	1.0
100094	71768120	1.0
10009623	155289462	1.0
10009623	6438384	1.0
10009623	23628250	1.0
10009623	151149	1.0
10009623	5338	1.0
10009623	45266682	1.0
10009623	25137931	1.0
10009623	8289	1.0
10009623	91854509	1.0
10009623	6857470	1.0
10019350	91847853	1.0
10019350	400771	1.0
10019350	11813424	1.0
10019350	2118	1.0
10019350	10938769	1.0
10019350	36336	1.0
10019350	490037	1.0
10019350	25058103	1.0
10019350	11958880	1.0
10019350	1780	1.0
10021147	9905233	1.0
10021147	359	1.0
10021147	181498	1.0
10021147	86289875	1.0
10021147	56927754	1.0
10021147	75241579	1.0
10021147	84800	1.0
10021147	53346060	1.0
10021147	13893598	1.0
10021147	24892739	1.0
10021867	23665759	1.0
10021867	6918141	1.0
10021867	6450240	1.0
10021867	24832661	1.0
10021867	70698100	1.0
10021867	5281636	1.0
10021867	70697909	1.0
10021867	480872	1.0
10021867	442894	1.0
10021867	192816	1.0
10022829	58708317	1.0
10022829	560437	1.0
10022829	124702	1.0
10022829	115028	1.0
10022829	13190	1.0
10022829	145712264	1.0
10022829	7573796	1.0
10022829	14769504	1.0
10022829	91825735	1.0
10022829	5256512	1.0
100231	119326	1.0
100231	457193	1.0
100231	453619	1.0
100231	71448905	1.0
100231	5357444	1.0
100231	6410758	1.0
100231	23950	1.0
100231	6721	1.0
100231	102242109	1.0
100231	91825692	1.0
10024043	132472377	1.0
10024043	91828202	1.0
10024043	644162	1.0
10024043	25017717	1.0
10024043	8361	1.0
10024043	440014	1.0
10024043	132282064	1.0
