10001590	70678720	0.9295847415924072
10001590	509268	0.8188741207122803
10001590	11703574	0.7956525087356567
10001590	11143989	0.7820723056793213
10001590	10740797	0.7816083431243896
10001590	14557102	0.7761542797088623
10001590	13873655	0.773657500743866
10001590	11964501	0.7591583132743835
10001590	10439250	0.749253511428833
10001590	441980	0.7489410042762756
100018	219993	0.9495115280151367
100018	4623424	0.9481698870658875
100018	15602013	0.9461352229118347
100018	131752275	0.9422364234924316
100018	131753154	0.9138134121894836
100018	18667086	0.9019532203674316
100018	451195	0.8964021801948547
100018	58880815	0.8932837247848511
100018	11954203	0.8888440132141113
100018	10953689	0.8881054520606995
10001844	45266866	0.7454737424850464
10001844	70678765	0.7351808547973633
10001844	86278355	0.7230675220489502
10001844	15953908	0.7224199175834656
10001844	56955915	0.7213082909584045
10001844	23350989	0.7209709286689758
10001844	9963430	0.714070737361908
10001844	5480431	0.709660530090332
10001844	71260	0.7066016793251038
10001844	56927953	0.7061147093772888
10004345	101761	0.9348645210266113
10004345	9846221	0.9165578484535217
10004345	21594254	0.9117885828018188
10004345	185465	0.9066904783248901
10004345	13632872	0.8996874690055847
10004345	9846222	0.8968125581741333
10004345	44575705	0.8770895600318909
10004345	12305894	0.8714004755020142
10004345	441675	0.8711870908737183
10004345	3086007	0.8679237961769104
10007	71611	0.6930649280548096
10007	9982	0.584012508392334
10007	3337	0.560299277305603
10007	156375	0.5571570992469788
10007	43834422	0.5567182302474976
10007	17533	0.5502193570137024
10007	15661	0.5408619046211243
10007	6055	0.5360656976699829
10007	15662	0.5166799426078796
10007	6511	0.5132724046707153
10007022	70698197	0.8634300231933594
10007022	12000799	0.8119745254516602
10007022	5281771	0.7892221212387085
10007022	14034195	0.7833513021469116
10007022	5273567	0.7828937768936157
10007022	5281778	0.779493510723114
10007022	11754080	0.7520532011985779
10007022	87691	0.7445463538169861
10007022	10391678	0.7394700050354004
10007022	439612	0.7394589185714722
10008761	24883429	0.9395519495010376
10008761	3082425	0.6209206581115723
10008761	75305605	0.6171256303787231
10008761	31398	0.5743421912193298
10008761	7098621	0.550437331199646
10008761	439498	0.550437331199646
10008761	439772	0.5323877334594727
10008761	121488170	0.5320079326629639
10008761	139031104	0.5305536985397339
10008761	122391322	0.5305518507957458
100094	71464661	0.9237427115440369
100094	10237737	0.9228519201278687
100094	6992140	0.9165744781494141
100094	3038501	0.8891407251358032
100094	14409364	0.8806770443916321
100094	700653	0.7994158267974854
100094	71728368	0.7843614220619202
100094	6992506	0.7802807092666626
100094	6993401	0.7368735074996948
100094	6995653	0.7363253235816956
10009623	11859396	0.8746561408042908
10009623	11024113	0.7909923195838928
10009623	134716700	0.7390899062156677
10009623	101575888	0.7274948954582214
10009623	86289343	0.7071439623832703
10009623	3083907	0.7024451494216919
10009623	54582102	0.69437575340271
10009623	50993825	0.687291145324707
10009623	5281401	0.6792253255844116
10009623	94160	0.6587866544723511
10019350	86289593	0.9161864519119263
10019350	13232	0.5826816558837891
10019350	134693953	0.5793706774711609
10019350	3085092	0.5435335040092468
10019350	129626794	0.5396133661270142
10019350	86277830	0.531505823135376
10019350	5480431	0.5307652950286865
10019350	135563655	0.5255022048950195
